subj,session,trial,rt,object_response,category,condition,imagename
deit_sinsup,1,365,NaN,bear,boat,NaN,boat6-bear1.png
deit_sinsup,1,366,NaN,clock,boat,NaN,boat6-bicycle2.png
deit_sinsup,1,367,NaN,bird,boat,NaN,boat6-bottle2.png
deit_sinsup,1,368,NaN,clock,boat,NaN,boat6-car1.png
deit_sinsup,1,369,NaN,bear,boat,NaN,boat6-cat1.png
deit_sinsup,1,370,NaN,clock,boat,NaN,boat6-clock2.png
deit_sinsup,1,371,NaN,elephant,boat,NaN,boat6-dog1.png
deit_sinsup,1,372,NaN,clock,boat,NaN,boat6-elephant2.png
deit_sinsup,1,373,NaN,clock,boat,NaN,boat6-knife2.png
deit_sinsup,1,374,NaN,knife,boat,NaN,boat6-truck3.png
deit_sinsup,1,375,NaN,truck,boat,NaN,boat7-boat2.png
deit_sinsup,1,376,NaN,bottle,boat,NaN,boat7-bottle1.png
deit_sinsup,1,377,NaN,chair,boat,NaN,boat7-cat3.png
deit_sinsup,1,378,NaN,oven,boat,NaN,boat7-chair1.png
deit_sinsup,1,379,NaN,clock,boat,NaN,boat7-clock3.png
deit_sinsup,1,380,NaN,knife,boat,NaN,boat7-elephant3.png
deit_sinsup,1,381,NaN,knife,boat,NaN,boat7-keyboard3.png
deit_sinsup,1,382,NaN,clock,boat,NaN,boat7-oven3.png
deit_sinsup,1,383,NaN,chair,boat,NaN,boat7-truck2.png
deit_sinsup,1,384,NaN,boat,boat,NaN,boat8-bird2.png
deit_sinsup,1,385,NaN,boat,boat,NaN,boat8-bottle1.png
deit_sinsup,1,386,NaN,dog,boat,NaN,boat8-dog3.png
deit_sinsup,1,387,NaN,boat,boat,NaN,boat8-elephant1.png
deit_sinsup,1,388,NaN,boat,boat,NaN,boat8-knife1.png
deit_sinsup,1,389,NaN,boat,boat,NaN,boat8-oven1.png
deit_sinsup,1,390,NaN,boat,boat,NaN,boat8-truck2.png
deit_sinsup,1,391,NaN,boat,boat,NaN,boat9-airplane2.png
deit_sinsup,1,392,NaN,dog,boat,NaN,boat9-bear3.png
deit_sinsup,1,393,NaN,boat,boat,NaN,boat9-bird1.png
deit_sinsup,1,394,NaN,boat,boat,NaN,boat9-boat3.png
deit_sinsup,1,395,NaN,clock,boat,NaN,boat9-cat3.png
deit_sinsup,1,396,NaN,boat,boat,NaN,boat9-chair2.png
deit_sinsup,1,397,NaN,boat,boat,NaN,boat9-clock1.png
deit_sinsup,1,398,NaN,clock,boat,NaN,boat9-dog2.png
deit_sinsup,1,399,NaN,knife,boat,NaN,boat9-keyboard2.png
deit_sinsup,1,400,NaN,boat,boat,NaN,boat9-knife2.png
deit_sinsup,1,401,NaN,bottle,bottle,NaN,bottle1-bear1.png
deit_sinsup,1,402,NaN,bottle,bottle,NaN,bottle1-bird3.png
deit_sinsup,1,403,NaN,bottle,bottle,NaN,bottle1-car1.png
deit_sinsup,1,404,NaN,bottle,bottle,NaN,bottle1-cat3.png
deit_sinsup,1,405,NaN,bottle,bottle,NaN,bottle1-chair2.png
deit_sinsup,1,406,NaN,bottle,bottle,NaN,bottle1-clock1.png
deit_sinsup,1,407,NaN,bottle,bottle,NaN,bottle1-dog2.png
deit_sinsup,1,408,NaN,bottle,bottle,NaN,bottle1-keyboard3.png
deit_sinsup,1,409,NaN,bottle,bottle,NaN,bottle10-bear2.png
deit_sinsup,1,410,NaN,bottle,bottle,NaN,bottle10-boat3.png
deit_sinsup,1,411,NaN,bottle,bottle,NaN,bottle10-car1.png
deit_sinsup,1,412,NaN,bottle,bottle,NaN,bottle10-clock2.png
deit_sinsup,1,413,NaN,bottle,bottle,NaN,bottle10-dog1.png
deit_sinsup,1,414,NaN,bottle,bottle,NaN,bottle10-truck3.png
deit_sinsup,1,415,NaN,car,bottle,NaN,bottle2-bottle3.png
deit_sinsup,1,416,NaN,clock,bottle,NaN,bottle2-car2.png
deit_sinsup,1,417,NaN,bottle,bottle,NaN,bottle2-chair3.png
deit_sinsup,1,418,NaN,bottle,bottle,NaN,bottle2-clock1.png
deit_sinsup,1,419,NaN,chair,bottle,NaN,bottle2-elephant1.png
deit_sinsup,1,420,NaN,bottle,bottle,NaN,bottle2-knife3.png
deit_sinsup,1,421,NaN,bottle,bottle,NaN,bottle3-airplane2.png
deit_sinsup,1,422,NaN,bottle,bottle,NaN,bottle3-bear2.png
deit_sinsup,1,423,NaN,chair,bottle,NaN,bottle3-bicycle3.png
deit_sinsup,1,424,NaN,bottle,bottle,NaN,bottle3-bird1.png
deit_sinsup,1,425,NaN,bottle,bottle,NaN,bottle3-boat3.png
deit_sinsup,1,426,NaN,bottle,bottle,NaN,bottle3-bottle3.png
deit_sinsup,1,427,NaN,bottle,bottle,NaN,bottle3-cat3.png
deit_sinsup,1,428,NaN,airplane,bottle,NaN,bottle3-chair3.png
deit_sinsup,1,429,NaN,bottle,bottle,NaN,bottle3-knife3.png
deit_sinsup,1,430,NaN,bottle,bottle,NaN,bottle4-airplane1.png
deit_sinsup,1,431,NaN,airplane,bottle,NaN,bottle4-bicycle1.png
deit_sinsup,1,432,NaN,chair,bottle,NaN,bottle4-car3.png
deit_sinsup,1,433,NaN,bottle,bottle,NaN,bottle4-dog2.png
deit_sinsup,1,434,NaN,bottle,bottle,NaN,bottle4-oven2.png
deit_sinsup,1,435,NaN,bottle,bottle,NaN,bottle4-truck1.png
deit_sinsup,1,436,NaN,bottle,bottle,NaN,bottle5-airplane1.png
deit_sinsup,1,437,NaN,bottle,bottle,NaN,bottle5-bird3.png
deit_sinsup,1,438,NaN,bottle,bottle,NaN,bottle5-boat1.png
deit_sinsup,1,439,NaN,bottle,bottle,NaN,bottle5-cat1.png
deit_sinsup,1,440,NaN,bottle,bottle,NaN,bottle5-chair1.png
deit_sinsup,1,441,NaN,clock,bottle,NaN,bottle5-clock3.png
deit_sinsup,1,442,NaN,car,bottle,NaN,bottle5-elephant1.png
deit_sinsup,1,443,NaN,clock,bottle,NaN,bottle5-keyboard2.png
deit_sinsup,1,444,NaN,elephant,bottle,NaN,bottle5-knife1.png
deit_sinsup,1,445,NaN,bottle,bottle,NaN,bottle5-oven2.png
deit_sinsup,1,446,NaN,bottle,bottle,NaN,bottle5-truck1.png
deit_sinsup,1,447,NaN,bottle,bottle,NaN,bottle6-airplane1.png
deit_sinsup,1,448,NaN,bear,bottle,NaN,bottle6-bear2.png
deit_sinsup,1,449,NaN,bottle,bottle,NaN,bottle6-bicycle3.png
deit_sinsup,1,450,NaN,bottle,bottle,NaN,bottle6-bird1.png
deit_sinsup,1,451,NaN,bottle,bottle,NaN,bottle6-boat3.png
deit_sinsup,1,452,NaN,bottle,bottle,NaN,bottle6-bottle3.png
deit_sinsup,1,453,NaN,bottle,bottle,NaN,bottle6-chair2.png
deit_sinsup,1,454,NaN,bear,bottle,NaN,bottle6-dog3.png
deit_sinsup,1,455,NaN,chair,bottle,NaN,bottle6-knife3.png
deit_sinsup,1,456,NaN,bottle,bottle,NaN,bottle6-oven3.png
deit_sinsup,1,457,NaN,bottle,bottle,NaN,bottle7-airplane3.png
deit_sinsup,1,458,NaN,bottle,bottle,NaN,bottle7-bear1.png
deit_sinsup,1,459,NaN,oven,bottle,NaN,bottle7-boat3.png
deit_sinsup,1,460,NaN,bottle,bottle,NaN,bottle7-cat2.png
deit_sinsup,1,461,NaN,bottle,bottle,NaN,bottle7-clock1.png
deit_sinsup,1,462,NaN,chair,bottle,NaN,bottle7-elephant2.png
deit_sinsup,1,463,NaN,knife,bottle,NaN,bottle7-keyboard2.png
deit_sinsup,1,464,NaN,bottle,bottle,NaN,bottle7-oven2.png
deit_sinsup,1,465,NaN,bottle,bottle,NaN,bottle7-truck2.png
deit_sinsup,1,466,NaN,bottle,bottle,NaN,bottle8-bicycle1.png
deit_sinsup,1,467,NaN,bottle,bottle,NaN,bottle8-bird1.png
deit_sinsup,1,468,NaN,bottle,bottle,NaN,bottle8-bottle3.png
deit_sinsup,1,469,NaN,bottle,bottle,NaN,bottle8-dog2.png
deit_sinsup,1,470,NaN,bottle,bottle,NaN,bottle8-elephant3.png
deit_sinsup,1,471,NaN,bottle,bottle,NaN,bottle8-keyboard3.png
deit_sinsup,1,472,NaN,bottle,bottle,NaN,bottle8-knife1.png
deit_sinsup,1,473,NaN,chair,bottle,NaN,bottle9-bicycle1.png
deit_sinsup,1,474,NaN,clock,bottle,NaN,bottle9-bottle1.png
deit_sinsup,1,475,NaN,chair,bottle,NaN,bottle9-car3.png
deit_sinsup,1,476,NaN,chair,bottle,NaN,bottle9-cat2.png
deit_sinsup,1,477,NaN,chair,bottle,NaN,bottle9-elephant2.png
deit_sinsup,1,478,NaN,truck,bottle,NaN,bottle9-keyboard1.png
deit_sinsup,1,479,NaN,bottle,bottle,NaN,bottle9-oven2.png
deit_sinsup,1,480,NaN,bottle,bottle,NaN,bottle9-truck1.png
deit_sinsup,1,481,NaN,car,car,NaN,car1-airplane1.png
deit_sinsup,1,482,NaN,car,car,NaN,car1-car2.png
deit_sinsup,1,483,NaN,truck,car,NaN,car1-chair3.png
deit_sinsup,1,484,NaN,truck,car,NaN,car1-clock2.png
deit_sinsup,1,485,NaN,bottle,car,NaN,car1-dog2.png
deit_sinsup,1,486,NaN,keyboard,car,NaN,car1-keyboard2.png
deit_sinsup,1,487,NaN,car,car,NaN,car1-oven3.png
deit_sinsup,1,488,NaN,car,car,NaN,car10-bicycle2.png
deit_sinsup,1,489,NaN,truck,car,NaN,car10-bottle3.png
deit_sinsup,1,490,NaN,car,car,NaN,car10-car1.png
deit_sinsup,1,491,NaN,car,car,NaN,car10-chair1.png
deit_sinsup,1,492,NaN,car,car,NaN,car10-dog1.png
deit_sinsup,1,493,NaN,car,car,NaN,car10-elephant2.png
deit_sinsup,1,494,NaN,airplane,car,NaN,car10-keyboard2.png
deit_sinsup,1,495,NaN,car,car,NaN,car2-bird3.png
deit_sinsup,1,496,NaN,car,car,NaN,car2-car3.png
deit_sinsup,1,497,NaN,clock,car,NaN,car2-cat3.png
deit_sinsup,1,498,NaN,car,car,NaN,car2-chair1.png
deit_sinsup,1,499,NaN,car,car,NaN,car2-knife3.png
deit_sinsup,1,500,NaN,car,car,NaN,car3-airplane3.png
deit_sinsup,1,501,NaN,car,car,NaN,car3-bird2.png
deit_sinsup,1,502,NaN,car,car,NaN,car3-boat1.png
deit_sinsup,1,503,NaN,car,car,NaN,car3-bottle3.png
deit_sinsup,1,504,NaN,dog,car,NaN,car3-dog2.png
deit_sinsup,1,505,NaN,car,car,NaN,car3-elephant3.png
deit_sinsup,1,506,NaN,car,car,NaN,car3-oven3.png
deit_sinsup,1,507,NaN,car,car,NaN,car3-truck1.png
deit_sinsup,1,508,NaN,elephant,car,NaN,car4-bear3.png
deit_sinsup,1,509,NaN,keyboard,car,NaN,car4-bicycle3.png
deit_sinsup,1,510,NaN,oven,car,NaN,car4-bird1.png
deit_sinsup,1,511,NaN,car,car,NaN,car4-boat1.png
deit_sinsup,1,512,NaN,chair,car,NaN,car4-bottle1.png
deit_sinsup,1,513,NaN,car,car,NaN,car4-car2.png
deit_sinsup,1,514,NaN,elephant,car,NaN,car4-cat3.png
deit_sinsup,1,515,NaN,car,car,NaN,car4-clock1.png
deit_sinsup,1,516,NaN,keyboard,car,NaN,car4-elephant3.png
deit_sinsup,1,517,NaN,oven,car,NaN,car4-oven2.png
deit_sinsup,1,518,NaN,truck,car,NaN,car5-airplane3.png
deit_sinsup,1,519,NaN,clock,car,NaN,car5-bear3.png
deit_sinsup,1,520,NaN,car,car,NaN,car5-bottle1.png
deit_sinsup,1,521,NaN,boat,car,NaN,car5-cat1.png
deit_sinsup,1,522,NaN,clock,car,NaN,car5-keyboard3.png
deit_sinsup,1,523,NaN,truck,car,NaN,car5-knife2.png
deit_sinsup,1,524,NaN,car,car,NaN,car5-oven2.png
deit_sinsup,1,525,NaN,car,car,NaN,car5-truck3.png
deit_sinsup,1,526,NaN,clock,car,NaN,car6-bear1.png
deit_sinsup,1,527,NaN,car,car,NaN,car6-bicycle3.png
deit_sinsup,1,528,NaN,car,car,NaN,car6-boat1.png
deit_sinsup,1,529,NaN,car,car,NaN,car6-bottle1.png
deit_sinsup,1,530,NaN,car,car,NaN,car6-chair3.png
deit_sinsup,1,531,NaN,car,car,NaN,car6-elephant3.png
deit_sinsup,1,532,NaN,car,car,NaN,car6-knife1.png
deit_sinsup,1,533,NaN,airplane,car,NaN,car6-truck3.png
deit_sinsup,1,534,NaN,car,car,NaN,car7-airplane2.png
deit_sinsup,1,535,NaN,elephant,car,NaN,car7-bear1.png
deit_sinsup,1,536,NaN,dog,car,NaN,car7-bird3.png
deit_sinsup,1,537,NaN,car,car,NaN,car7-boat3.png
deit_sinsup,1,538,NaN,car,car,NaN,car7-car1.png
deit_sinsup,1,539,NaN,car,car,NaN,car7-clock1.png
deit_sinsup,1,540,NaN,dog,car,NaN,car7-dog3.png
deit_sinsup,1,541,NaN,car,car,NaN,car7-elephant3.png
deit_sinsup,1,542,NaN,truck,car,NaN,car7-keyboard3.png
deit_sinsup,1,543,NaN,car,car,NaN,car7-oven2.png
deit_sinsup,1,544,NaN,car,car,NaN,car8-airplane3.png
deit_sinsup,1,545,NaN,clock,car,NaN,car8-bear1.png
deit_sinsup,1,546,NaN,car,car,NaN,car8-bicycle2.png
deit_sinsup,1,547,NaN,elephant,car,NaN,car8-boat3.png
deit_sinsup,1,548,NaN,chair,car,NaN,car8-cat1.png
deit_sinsup,1,549,NaN,car,car,NaN,car8-chair1.png
deit_sinsup,1,550,NaN,car,car,NaN,car8-clock2.png
deit_sinsup,1,551,NaN,clock,car,NaN,car8-dog1.png
deit_sinsup,1,552,NaN,car,car,NaN,car8-knife2.png
deit_sinsup,1,553,NaN,car,car,NaN,car8-truck3.png
deit_sinsup,1,554,NaN,car,car,NaN,car9-bicycle2.png
deit_sinsup,1,555,NaN,truck,car,NaN,car9-bird1.png
deit_sinsup,1,556,NaN,car,car,NaN,car9-cat1.png
deit_sinsup,1,557,NaN,car,car,NaN,car9-clock2.png
deit_sinsup,1,558,NaN,car,car,NaN,car9-keyboard2.png
deit_sinsup,1,559,NaN,car,car,NaN,car9-knife1.png
deit_sinsup,1,560,NaN,car,car,NaN,car9-truck3.png
deit_sinsup,1,561,NaN,cat,cat,NaN,cat1-airplane1.png
deit_sinsup,1,562,NaN,cat,cat,NaN,cat1-bird1.png
deit_sinsup,1,563,NaN,cat,cat,NaN,cat1-boat1.png
deit_sinsup,1,564,NaN,cat,cat,NaN,cat1-car2.png
deit_sinsup,1,565,NaN,cat,cat,NaN,cat1-cat3.png
deit_sinsup,1,566,NaN,cat,cat,NaN,cat1-chair2.png
deit_sinsup,1,567,NaN,cat,cat,NaN,cat1-dog1.png
deit_sinsup,1,568,NaN,cat,cat,NaN,cat1-keyboard3.png
deit_sinsup,1,569,NaN,cat,cat,NaN,cat1-oven1.png
deit_sinsup,1,570,NaN,cat,cat,NaN,cat10-airplane3.png
deit_sinsup,1,571,NaN,cat,cat,NaN,cat10-bear1.png
deit_sinsup,1,572,NaN,cat,cat,NaN,cat10-bicycle1.png
deit_sinsup,1,573,NaN,cat,cat,NaN,cat10-bird2.png
deit_sinsup,1,574,NaN,cat,cat,NaN,cat10-bottle1.png
deit_sinsup,1,575,NaN,cat,cat,NaN,cat10-clock1.png
deit_sinsup,1,576,NaN,cat,cat,NaN,cat10-elephant3.png
deit_sinsup,1,577,NaN,cat,cat,NaN,cat10-keyboard1.png
deit_sinsup,1,578,NaN,cat,cat,NaN,cat10-oven2.png
deit_sinsup,1,579,NaN,clock,cat,NaN,cat2-boat2.png
deit_sinsup,1,580,NaN,cat,cat,NaN,cat2-bottle3.png
deit_sinsup,1,581,NaN,clock,cat,NaN,cat2-car3.png
deit_sinsup,1,582,NaN,cat,cat,NaN,cat2-cat1.png
deit_sinsup,1,583,NaN,clock,cat,NaN,cat2-elephant1.png
deit_sinsup,1,584,NaN,cat,cat,NaN,cat2-knife3.png
deit_sinsup,1,585,NaN,cat,cat,NaN,cat2-truck3.png
deit_sinsup,1,586,NaN,cat,cat,NaN,cat3-bear2.png
deit_sinsup,1,587,NaN,cat,cat,NaN,cat3-bicycle1.png
deit_sinsup,1,588,NaN,cat,cat,NaN,cat3-cat1.png
deit_sinsup,1,589,NaN,cat,cat,NaN,cat3-elephant2.png
deit_sinsup,1,590,NaN,cat,cat,NaN,cat3-oven2.png
deit_sinsup,1,591,NaN,cat,cat,NaN,cat3-truck3.png
deit_sinsup,1,592,NaN,cat,cat,NaN,cat4-airplane1.png
deit_sinsup,1,593,NaN,cat,cat,NaN,cat4-bird2.png
deit_sinsup,1,594,NaN,clock,cat,NaN,cat4-car2.png
deit_sinsup,1,595,NaN,cat,cat,NaN,cat4-cat3.png
deit_sinsup,1,596,NaN,clock,cat,NaN,cat4-chair2.png
deit_sinsup,1,597,NaN,cat,cat,NaN,cat4-clock2.png
deit_sinsup,1,598,NaN,knife,cat,NaN,cat4-dog3.png
deit_sinsup,1,599,NaN,dog,cat,NaN,cat4-keyboard2.png
deit_sinsup,1,600,NaN,cat,cat,NaN,cat4-knife1.png
deit_sinsup,1,601,NaN,cat,cat,NaN,cat4-oven1.png
deit_sinsup,1,602,NaN,oven,cat,NaN,cat4-truck3.png
deit_sinsup,1,603,NaN,cat,cat,NaN,cat5-airplane2.png
deit_sinsup,1,604,NaN,cat,cat,NaN,cat5-bear2.png
deit_sinsup,1,605,NaN,cat,cat,NaN,cat5-bicycle3.png
deit_sinsup,1,606,NaN,cat,cat,NaN,cat5-boat1.png
deit_sinsup,1,607,NaN,cat,cat,NaN,cat5-bottle1.png
deit_sinsup,1,608,NaN,cat,cat,NaN,cat5-car2.png
deit_sinsup,1,609,NaN,cat,cat,NaN,cat5-chair3.png
deit_sinsup,1,610,NaN,cat,cat,NaN,cat5-dog3.png
deit_sinsup,1,611,NaN,cat,cat,NaN,cat5-elephant2.png
deit_sinsup,1,612,NaN,dog,cat,NaN,cat5-keyboard3.png
deit_sinsup,1,613,NaN,cat,cat,NaN,cat5-knife2.png
deit_sinsup,1,614,NaN,cat,cat,NaN,cat6-bear1.png
deit_sinsup,1,615,NaN,cat,cat,NaN,cat6-chair3.png
deit_sinsup,1,616,NaN,cat,cat,NaN,cat6-clock3.png
deit_sinsup,1,617,NaN,cat,cat,NaN,cat6-keyboard3.png
deit_sinsup,1,618,NaN,cat,cat,NaN,cat6-oven1.png
deit_sinsup,1,619,NaN,bird,cat,NaN,cat7-airplane2.png
deit_sinsup,1,620,NaN,cat,cat,NaN,cat7-boat3.png
deit_sinsup,1,621,NaN,cat,cat,NaN,cat7-bottle1.png
deit_sinsup,1,622,NaN,cat,cat,NaN,cat7-clock3.png
deit_sinsup,1,623,NaN,cat,cat,NaN,cat7-dog3.png
deit_sinsup,1,624,NaN,cat,cat,NaN,cat7-elephant1.png
deit_sinsup,1,625,NaN,knife,cat,NaN,cat7-knife2.png
deit_sinsup,1,626,NaN,chair,cat,NaN,cat7-truck2.png
deit_sinsup,1,627,NaN,bear,cat,NaN,cat8-bear1.png
deit_sinsup,1,628,NaN,cat,cat,NaN,cat8-bicycle3.png
deit_sinsup,1,629,NaN,cat,cat,NaN,cat8-bird2.png
deit_sinsup,1,630,NaN,clock,cat,NaN,cat8-car2.png
deit_sinsup,1,631,NaN,oven,cat,NaN,cat9-bicycle1.png
deit_sinsup,1,632,NaN,cat,cat,NaN,cat9-bird3.png
deit_sinsup,1,633,NaN,bicycle,cat,NaN,cat9-boat2.png
deit_sinsup,1,634,NaN,cat,cat,NaN,cat9-bottle2.png
deit_sinsup,1,635,NaN,cat,cat,NaN,cat9-cat3.png
deit_sinsup,1,636,NaN,truck,cat,NaN,cat9-chair2.png
deit_sinsup,1,637,NaN,cat,cat,NaN,cat9-clock2.png
deit_sinsup,1,638,NaN,dog,cat,NaN,cat9-dog2.png
deit_sinsup,1,639,NaN,airplane,cat,NaN,cat9-knife2.png
deit_sinsup,1,640,NaN,truck,cat,NaN,cat9-truck1.png
deit_sinsup,1,641,NaN,chair,chair,NaN,chair1-airplane2.png
deit_sinsup,1,642,NaN,bear,chair,NaN,chair1-bear1.png
deit_sinsup,1,643,NaN,knife,chair,NaN,chair1-cat3.png
deit_sinsup,1,644,NaN,chair,chair,NaN,chair1-chair1.png
deit_sinsup,1,645,NaN,chair,chair,NaN,chair1-clock2.png
deit_sinsup,1,646,NaN,chair,chair,NaN,chair1-dog1.png
deit_sinsup,1,647,NaN,chair,chair,NaN,chair1-elephant1.png
deit_sinsup,1,648,NaN,chair,chair,NaN,chair1-oven3.png
deit_sinsup,1,649,NaN,chair,chair,NaN,chair1-truck3.png
deit_sinsup,1,650,NaN,chair,chair,NaN,chair10-airplane2.png
deit_sinsup,1,651,NaN,chair,chair,NaN,chair10-bicycle1.png
deit_sinsup,1,652,NaN,chair,chair,NaN,chair10-bird3.png
deit_sinsup,1,653,NaN,chair,chair,NaN,chair10-bottle3.png
deit_sinsup,1,654,NaN,chair,chair,NaN,chair10-car2.png
deit_sinsup,1,655,NaN,chair,chair,NaN,chair10-cat1.png
deit_sinsup,1,656,NaN,chair,chair,NaN,chair10-clock1.png
deit_sinsup,1,657,NaN,clock,chair,NaN,chair10-dog1.png
deit_sinsup,1,658,NaN,chair,chair,NaN,chair10-oven1.png
deit_sinsup,1,659,NaN,chair,chair,NaN,chair2-bear2.png
deit_sinsup,1,660,NaN,chair,chair,NaN,chair2-boat1.png
deit_sinsup,1,661,NaN,chair,chair,NaN,chair2-keyboard2.png
deit_sinsup,1,662,NaN,chair,chair,NaN,chair2-knife1.png
deit_sinsup,1,663,NaN,chair,chair,NaN,chair3-airplane2.png
deit_sinsup,1,664,NaN,chair,chair,NaN,chair3-bicycle3.png
deit_sinsup,1,665,NaN,chair,chair,NaN,chair3-bottle3.png
deit_sinsup,1,666,NaN,chair,chair,NaN,chair3-car3.png
deit_sinsup,1,667,NaN,chair,chair,NaN,chair3-dog2.png
deit_sinsup,1,668,NaN,chair,chair,NaN,chair3-knife1.png
deit_sinsup,1,669,NaN,cat,chair,NaN,chair4-bear2.png
deit_sinsup,1,670,NaN,chair,chair,NaN,chair4-cat2.png
deit_sinsup,1,671,NaN,chair,chair,NaN,chair4-chair3.png
deit_sinsup,1,672,NaN,chair,chair,NaN,chair4-keyboard2.png
deit_sinsup,1,673,NaN,chair,chair,NaN,chair4-oven2.png
deit_sinsup,1,674,NaN,chair,chair,NaN,chair4-truck2.png
deit_sinsup,1,675,NaN,chair,chair,NaN,chair5-bicycle1.png
deit_sinsup,1,676,NaN,bird,chair,NaN,chair5-bird1.png
deit_sinsup,1,677,NaN,chair,chair,NaN,chair5-boat3.png
deit_sinsup,1,678,NaN,chair,chair,NaN,chair5-bottle3.png
deit_sinsup,1,679,NaN,chair,chair,NaN,chair5-car1.png
deit_sinsup,1,680,NaN,chair,chair,NaN,chair5-cat3.png
deit_sinsup,1,681,NaN,chair,chair,NaN,chair5-clock2.png
deit_sinsup,1,682,NaN,keyboard,chair,NaN,chair5-keyboard2.png
deit_sinsup,1,683,NaN,chair,chair,NaN,chair5-knife3.png
deit_sinsup,1,684,NaN,chair,chair,NaN,chair5-oven2.png
deit_sinsup,1,685,NaN,chair,chair,NaN,chair5-truck3.png
deit_sinsup,1,686,NaN,chair,chair,NaN,chair6-bird2.png
deit_sinsup,1,687,NaN,knife,chair,NaN,chair6-dog1.png
deit_sinsup,1,688,NaN,chair,chair,NaN,chair6-elephant2.png
deit_sinsup,1,689,NaN,bottle,chair,NaN,chair6-truck2.png
deit_sinsup,1,690,NaN,chair,chair,NaN,chair7-airplane1.png
deit_sinsup,1,691,NaN,chair,chair,NaN,chair7-bird1.png
deit_sinsup,1,692,NaN,chair,chair,NaN,chair7-boat3.png
deit_sinsup,1,693,NaN,chair,chair,NaN,chair7-bottle1.png
deit_sinsup,1,694,NaN,clock,chair,NaN,chair7-car2.png
deit_sinsup,1,695,NaN,chair,chair,NaN,chair7-cat1.png
deit_sinsup,1,696,NaN,chair,chair,NaN,chair7-chair1.png
deit_sinsup,1,697,NaN,chair,chair,NaN,chair7-clock3.png
deit_sinsup,1,698,NaN,chair,chair,NaN,chair7-elephant1.png
deit_sinsup,1,699,NaN,cat,chair,NaN,chair7-knife2.png
deit_sinsup,1,700,NaN,chair,chair,NaN,chair7-truck3.png
deit_sinsup,1,701,NaN,chair,chair,NaN,chair8-airplane1.png
deit_sinsup,1,702,NaN,chair,chair,NaN,chair8-bear1.png
deit_sinsup,1,703,NaN,chair,chair,NaN,chair8-bicycle3.png
deit_sinsup,1,704,NaN,chair,chair,NaN,chair8-boat1.png
deit_sinsup,1,705,NaN,chair,chair,NaN,chair8-car1.png
deit_sinsup,1,706,NaN,chair,chair,NaN,chair8-chair3.png
deit_sinsup,1,707,NaN,clock,chair,NaN,chair8-clock3.png
deit_sinsup,1,708,NaN,chair,chair,NaN,chair8-elephant1.png
deit_sinsup,1,709,NaN,chair,chair,NaN,chair8-keyboard3.png
deit_sinsup,1,710,NaN,chair,chair,NaN,chair8-knife2.png
deit_sinsup,1,711,NaN,chair,chair,NaN,chair8-oven1.png
deit_sinsup,1,712,NaN,chair,chair,NaN,chair9-bear1.png
deit_sinsup,1,713,NaN,chair,chair,NaN,chair9-bicycle3.png
deit_sinsup,1,714,NaN,chair,chair,NaN,chair9-bird3.png
deit_sinsup,1,715,NaN,chair,chair,NaN,chair9-boat2.png
deit_sinsup,1,716,NaN,chair,chair,NaN,chair9-bottle3.png
deit_sinsup,1,717,NaN,chair,chair,NaN,chair9-chair3.png
deit_sinsup,1,718,NaN,chair,chair,NaN,chair9-dog2.png
deit_sinsup,1,719,NaN,oven,chair,NaN,chair9-elephant1.png
deit_sinsup,1,720,NaN,clock,chair,NaN,chair9-keyboard2.png
deit_sinsup,1,721,NaN,truck,clock,NaN,clock1-bear1.png
deit_sinsup,1,722,NaN,clock,clock,NaN,clock1-boat3.png
deit_sinsup,1,723,NaN,clock,clock,NaN,clock1-car1.png
deit_sinsup,1,724,NaN,clock,clock,NaN,clock1-clock2.png
deit_sinsup,1,725,NaN,clock,clock,NaN,clock1-dog2.png
deit_sinsup,1,726,NaN,clock,clock,NaN,clock1-elephant2.png
deit_sinsup,1,727,NaN,clock,clock,NaN,clock1-truck3.png
deit_sinsup,1,728,NaN,clock,clock,NaN,clock10-airplane1.png
deit_sinsup,1,729,NaN,clock,clock,NaN,clock10-bird3.png
deit_sinsup,1,730,NaN,clock,clock,NaN,clock10-boat2.png
deit_sinsup,1,731,NaN,clock,clock,NaN,clock10-bottle1.png
deit_sinsup,1,732,NaN,clock,clock,NaN,clock10-cat1.png
deit_sinsup,1,733,NaN,clock,clock,NaN,clock10-clock3.png
deit_sinsup,1,734,NaN,clock,clock,NaN,clock10-dog3.png
deit_sinsup,1,735,NaN,clock,clock,NaN,clock10-knife3.png
deit_sinsup,1,736,NaN,clock,clock,NaN,clock10-oven2.png
deit_sinsup,1,737,NaN,bottle,clock,NaN,clock10-truck2.png
deit_sinsup,1,738,NaN,clock,clock,NaN,clock2-bear2.png
deit_sinsup,1,739,NaN,clock,clock,NaN,clock2-bicycle1.png
deit_sinsup,1,740,NaN,clock,clock,NaN,clock2-bottle3.png
deit_sinsup,1,741,NaN,clock,clock,NaN,clock2-clock3.png
deit_sinsup,1,742,NaN,clock,clock,NaN,clock2-dog1.png
deit_sinsup,1,743,NaN,clock,clock,NaN,clock2-elephant2.png
deit_sinsup,1,744,NaN,clock,clock,NaN,clock2-knife1.png
deit_sinsup,1,745,NaN,clock,clock,NaN,clock3-bear3.png
deit_sinsup,1,746,NaN,clock,clock,NaN,clock3-bicycle2.png
deit_sinsup,1,747,NaN,clock,clock,NaN,clock3-bird1.png
